16329;ALCOOL GEL ZULU 65 GRAUS 500G BACTERICIDA HOSP;UN;8.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;1.000;10.02.03;ALCOOL                                                                                              
16326;ALCOOL GEL ZULU 65 GRAUS 500G EUCALIPTO;UN;9.39;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;10.02.03;ALCOOL                                                                                              
16328;ALCOOL GEL ZULU 65 GRAUS 500G TRADICIONAL;UN;8.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;2.000;10.02.03;ALCOOL                                                                                              
11268;ALCOOL GEL ZUMBI 500G 46G TRADICIONAL;UN;5.49;4.98;2019-04-25 00:00:00.000;2019-04-30 23:59:59.000;1.000;10.02.03;ALCOOL                                                                                              
21047;ALCOOL IEX 1L TRADICIONAL;UN;10.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;19.000;10.02.03;ALCOOL                                                                                              
21104;ALCOOL ITAJA 46 GRAUS 1L TRADICIONAL;UN;6.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;181.000;10.02.03;ALCOOL                                                                                              
18514;ALCOOL MEGA 1L NEUTRO 92°;UN;7.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;10.02.03;ALCOOL                                                                                              
18106;ALCOOL PRING ETILICO 46 AROMATIZADO 1L EUCALIPTO;UN;5.29;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;10.02.03;ALCOOL                                                                                              
18105;ALCOOL PRING ETILICO 46 AROMATIZADO 500ML EUCALIPTO;UN;3.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;1.000;10.02.03;ALCOOL                                                                                              
18108;ALCOOL PRING ETILICO 46 HIDRATADO 1L;UN;4.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;2.000;10.02.03;ALCOOL                                                                                              
18107;ALCOOL PRING ETILICO 46 HIDRATADO 500ML;UN;3.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;1.000;10.02.03;ALCOOL                                                                                              
36692;ALCOOL START GEL PARA QUEIMA 500G;UN;9.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;10.02.03;ALCOOL                                                                                              
17442;ALECRIM BONAPETIT 12G;UN;2.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;03.02.08;CONDIMENTO                                                                                          
40474;ALECRIM NATIVO 8G;UN;1.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;21.000;03.02.08;CONDIMENTO                                                                                          
1;ALFACE UN;UN;1.49;1.19;2020-03-20 00:00:00.000;2020-03-20 00:00:00.000;30.000;06.01.02;VERDURAS E LEGUMES                                                                                  
962;ALFACE/RUCULA/AGRIAO HIDROPONICO UN.;UN;1.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;06.01.02;VERDURAS E LEGUMES                                                                                  
25178;ALFINETE LOLLY BLISTER C/3;UN;5.61;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;12.09.09;ALFINETE P/FRALDA                                                                                   
20896;ALGICIDA MANUTENCAO GENCO 1L;UN;23.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;6.000;10.02.01;CLORO                                                                                               
6324;ALGODAO APOLO 50G CAIXINHA;UN;3.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;32.000;12.08.03;ALGODAO                                                                                             
6325;ALGODAO APOLO BOLA 50G;UN;3.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;13.000;12.08.03;ALGODAO                                                                                             
14203;ALGODAO APOLO CAIXINHA 25G;UN;2.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;96.000;12.08.03;ALGODAO                                                                                             
23987;ALGODAO COTTON LINE 25G HIDROFILO;UN;2.19;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;2.000;12.08.03;ALGODAO                                                                                             
13146;ALGODAO COTTON LINE BOLA 50G;UN;4.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;12.08.03;ALGODAO                                                                                             
18857;ALGODAO COTTON LINE BOLA COLORIDA 50G;UN;4.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;18.000;12.08.03;ALGODAO                                                                                             
10916;ALGODAO YORK BOLAS 95G;UN;6.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;12.08.03;ALGODAO                                                                                             
6;ALHO BANDEJA KG;KG;26.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;06.01.01;ALHO                                                                                                
16293;ALHO EM FLOCOS SABOR 40G;UN;7.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;03.02.05;CREME DE ALHO E ALHO FRITO                                                                          
16578;ALHO FRITO BONAPETIT 18G;UN;3.69;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;03.02.08;CONDIMENTO                                                                                          
5;ALHO GRANEL KG;KG;29.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;105.561;06.01.01;ALHO                                                                                                
25116;ALHO GRANULADO FRITO NATIVO 80G;UN;6.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;03.02.05;CREME DE ALHO E ALHO FRITO                                                                          
13031;ALHO GRANULADO SABOR 40G;UN;3.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;03.02.05;CREME DE ALHO E ALHO FRITO                                                                          
39532;ALHO GRANULADO SABOR DES. POTE 65G;UN;8.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;03.02.05;CREME DE ALHO E ALHO FRITO                                                                          
17503;ALHO IMPORTADO EMBALADO REDINHA 500G;UN;13.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;06.01.01;ALHO                                                                                                
19013;ALHO MAIS PICADO 200G;UN;5.99;4.99;2019-03-14 00:00:00.000;2019-03-16 00:00:00.000;0.000;03.02.05;CREME DE ALHO E ALHO FRITO                                                                          
10386;ALHO NATIVO PICADINHO 200G;UN;6.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;03.02.05;CREME DE ALHO E ALHO FRITO                                                                          
10387;ALHO NATIVO PICADO 2KG;UN;49.90;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;03.02.05;CREME DE ALHO E ALHO FRITO                                                                          
20254;ALHO PICADINHO AICA POTE 200G;UN;5.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;172.000;03.02.05;CREME DE ALHO E ALHO FRITO                                                                          
42065;ALHO SUPRA ALIMENTOS PICADINHO 1KG;UN;15.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;03.02.05;CREME DE ALHO E ALHO FRITO                                                                          
11148;ALHO/CEBOLA/SALSA BONAPETIT 20G;UN;3.69;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;11.000;03.02.08;CONDIMENTO                                                                                          
8087;ALICATE UNHA MERHEJE AZUL R.995;UN;10.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;4.000;12.07.02;ALICATE DE CUTICULA                                                                                 
5032;ALICATE UNHA MERHEJE ROSA R.999;UN;10.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;12.07.02;ALICATE DE CUTICULA                                                                                 
41227;ALICATE UNHA MUNDIAL FLEX+ESPATULA R.168;UN;7.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;12.07.02;ALICATE DE CUTICULA                                                                                 
8090;ALICATE UNHA MUNDIAL R.522;UN;25.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;8.000;12.07.02;ALICATE DE CUTICULA                                                                                 
6339;ALISA E TINGE CASTANHO ESCURO;UN;17.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;12.01.04;CREME CABELO/PENTEAR/MASSAGEM                                                                       
13365;ALMONDEGAS AURORA BOVINA 500G C/20;UN;11.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;04.06.01;BATATA/AIPIM/VEGETAIS/POLENTA/QUIBE/BOLINHO/ALMONDEGA                                               
13366;ALMONDEGAS FRISA 430G;UN;8.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;6.000;03.03.11;ALMONDEGA (ENLATADA)                                                                                
9922;ALPISTE COLIBRI 500G;UN;4.79;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;39.000;11.01.04;ALIMENTOS P/ AVES                                                                                   
5342;ALVEJANTE BRILHANTE 1L FLORAL;UN;9.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;10.000;10.01.08;ALVEJANTES                                                                                          
5343;ALVEJANTE BRILHANTE 2L FLORAL;UN;16.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;3.000;10.01.08;ALVEJANTES                                                                                          
39383;ALVEJANTE BRILHANTE UTILE 2L FLORAL;UN;15.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;18.000;10.01.08;ALVEJANTES                                                                                          
5718;ALVEJANTE BRILHANTE UTILE 2L FRESH;UN;15.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;21.000;10.01.08;ALVEJANTES                                                                                          
39384;ALVEJANTE BRILHANTE UTILE 750ML FLORAL;UN;13.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;10.01.08;ALVEJANTES                                                                                          
5719;ALVEJANTE BRILHANTE UTILE 750ML FRESH;UN;13.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;11.000;10.01.08;ALVEJANTES                                                                                          
5347;ALVEJANTE QBOA 1L FLORAL;CX;4.49;3.49;2020-01-30 00:00:00.000;2020-02-04 23:59:59.000;0.000;10.01.08;ALVEJANTES                                                                                          
5348;ALVEJANTE QBOA 1L LAVANDA;UN;4.49;3.49;2020-01-30 00:00:00.000;2020-02-04 23:59:59.000;19.000;10.01.08;ALVEJANTES                                                                                          
5346;ALVEJANTE QBOA 1L PLUS 3EM1;UN;5.29;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;1.000;10.01.08;ALVEJANTES                                                                                          
5349;ALVEJANTE QBOA 2L FLORAL;UN;8.29;7.29;2019-08-15 00:00:00.000;2019-08-20 23:59:59.000;0.000;10.01.08;ALVEJANTES                                                                                          
5350;ALVEJANTE QBOA 2L LAVANDA;UN;8.29;7.29;2019-08-15 00:00:00.000;2019-08-20 23:59:59.000;5.000;10.01.08;ALVEJANTES                                                                                          
33991;ALVEJANTE QBOA S/CLORO 2L;UN;18.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;8.000;10.01.08;ALVEJANTES                                                                                          
15963;ALVEJANTE TEIU 1L 3 EM 1;UN;4.79;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;16.000;10.01.08;ALVEJANTES                                                                                          
35011;ALVEJANTE TEIU 1L FLORAL;UN;4.39;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;1.000;10.01.08;ALVEJANTES                                                                                          
33764;ALVEJANTE TEIU 1L LAVANDA;UN;4.39;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;17.000;10.01.08;ALVEJANTES                                                                                          
15965;ALVEJANTE TEIU 2L 3 EM 1;UN;9.29;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;5.000;10.01.08;ALVEJANTES                                                                                          
15531;ALVEJANTE TEIU 2L FLORAL;UN;8.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;8.000;10.01.08;ALVEJANTES                                                                                          
15533;ALVEJANTE TEIU 2L LAVANDA;UN;8.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;3.000;10.01.08;ALVEJANTES                                                                                          
16563;ALVEJANTE TUFF 1L S/CLORO;UN;8.29;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;15.000;10.01.08;ALVEJANTES                                                                                          
16565;ALVEJANTE TUFF 2L S/CLORO;UN;16.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;22.000;10.01.08;ALVEJANTES                                                                                          
21701;ALVEJANTE VANISH PET 500ML MAX;UN;7.59;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;10.01.08;ALVEJANTES                                                                                          
11130;AMACIANTE CARNE BONAPETIT 28G;UN;2.49;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;03.02.08;CONDIMENTO                                                                                          
3405;AMACIANTE CARNE MAGGI 120G ;UN;7.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;24.000;03.02.16;AMACIANTE DE CARNE                                                                                  
41034;AMACIANTE CARNE SABOR C/TEMPERO 30G;UN;1.79;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;03.02.16;AMACIANTE DE CARNE                                                                                  
5356;AMACIANTE ROUPAS AMACITEL 2L A.ENCANTOS (ROSA);UN;7.49;5.99;2020-03-05 00:00:00.000;2020-03-10 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5357;AMACIANTE ROUPAS AMACITEL 2L DIVERSAO (AMARELO);UN;7.49;5.99;2020-03-05 00:00:00.000;2020-03-10 23:59:59.000;8.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5358;AMACIANTE ROUPAS AMACITEL 2L M.CARINHO (BRANCO);UN;7.49;5.99;2020-03-05 00:00:00.000;2020-03-10 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
23726;AMACIANTE ROUPAS AMACITEL 2L SONHO ENC.(LILAS);UN;7.49;5.99;2020-03-05 00:00:00.000;2020-03-10 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5359;AMACIANTE ROUPAS AMACITEL 2L T.POESIA (AZUL);UN;7.49;5.99;2020-03-05 00:00:00.000;2020-03-10 23:59:59.000;19.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5363;AMACIANTE ROUPAS COMFORT 2L CLASSIC (AZUL);UN;17.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;4.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5363;AMACIANTE ROUPAS COMFORT 2L CLASSIC (AZUL);UN;17.99;11.98;2018-12-20 00:00:00.000;2018-12-25 23:59:59.000;4.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5364;AMACIANTE ROUPAS COMFORT 2L VIOLETA E YLANG;UN;17.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5364;AMACIANTE ROUPAS COMFORT 2L VIOLETA E YLANG;UN;17.99;11.98;2018-12-20 00:00:00.000;2018-12-25 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
18699;AMACIANTE ROUPAS COMFORT CONCENTRADO 1L ORIGINAL;UN;17.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;1.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
16423;AMACIANTE ROUPAS COMFORT CONCENTRADO 500ML ELLEGANCE;UN;10.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
36439;AMACIANTE ROUPAS COMFORT CONCENTRADO 500ML LAVANDA E CASSIS;UN;10.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
41607;AMACIANTE ROUPAS COMFORT CONCENTRADO 500ML LIRIO BRANCO E BE;UN;10.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;1.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
40511;AMACIANTE ROUPAS COMFORT CONCENTRADO 500ML PURO CUIDADO;UN;10.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;7.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
18087;AMACIANTE ROUPAS COMFORT CONCENTRADO 500ML TRADICIONAL;UN;10.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;13.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
19279;AMACIANTE ROUPAS COMFORT CONCENTRADO SACHE 900ML DETOX;UN;14.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;16.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
41940;AMACIANTE ROUPAS DOWNY CONCENTRADO 1L AUTHENTIC BEAUTY;UN;19.98;14.98;2020-01-02 00:00:00.000;2020-01-07 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
41334;AMACIANTE ROUPAS DOWNY CONCENTRADO 1L BRISA VERAO;UN;19.98;14.98;2020-01-02 00:00:00.000;2020-01-07 23:59:59.000;77.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
41335;AMACIANTE ROUPAS DOWNY CONCENTRADO 1L LIRIOS CAMPO;UN;19.98;14.98;2020-01-02 00:00:00.000;2020-01-07 23:59:59.000;94.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
41941;AMACIANTE ROUPAS DOWNY CONCENTRADO 1L PASSION;UN;19.98;14.98;2020-01-02 00:00:00.000;2020-01-07 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
16404;AMACIANTE ROUPAS DOWNY CONCENTRADO 500ML 22 LAV;UN;9.98;7.89;2020-02-06 00:00:00.000;2020-02-11 23:59:59.000;12.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
27951;AMACIANTE ROUPAS DOWNY CONCENTRADO 500ML BRISA DE VERAO;UN;9.98;7.89;2020-02-06 00:00:00.000;2020-02-11 23:59:59.000;79.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
29109;AMACIANTE ROUPAS DOWNY CONCENTRADO 500ML FRESCOR DA PRIMAVER;UN;9.98;7.89;2020-02-06 00:00:00.000;2020-02-11 23:59:59.000;54.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
27772;AMACIANTE ROUPAS DOWNY CONCENTRADO 500ML LIRIOS DO CAMPO;UN;9.98;7.89;2020-02-06 00:00:00.000;2020-02-11 23:59:59.000;46.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
20426;AMACIANTE ROUPAS DOWNY NATURALS 450ML COCO E MENTA;UN;9.98;7.89;2020-02-06 00:00:00.000;2020-02-11 23:59:59.000;18.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
20428;AMACIANTE ROUPAS DOWNY NATURALS 450ML FLOR DE ROMA/BAUNILHA;UN;9.98;7.89;2020-02-06 00:00:00.000;2020-02-11 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5374;AMACIANTE ROUPAS FOFO 2L TRADICIONAL AZUL;UN;16.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;8.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5374;AMACIANTE ROUPAS FOFO 2L TRADICIONAL AZUL;UN;16.98;8.99;2018-06-06 00:00:00.000;2018-06-09 23:59:59.000;8.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
26820;AMACIANTE ROUPAS FOFO CONCENTRADO 500ML CHEIRINHO DE BEBE;UN;6.29;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;8.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
26820;AMACIANTE ROUPAS FOFO CONCENTRADO 500ML CHEIRINHO DE BEBE;UN;6.29;3.98;2019-04-25 00:00:00.000;2019-04-30 23:59:59.000;8.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
26819;AMACIANTE ROUPAS FOFO CONCENTRADO 500ML TRADICIONAL;UN;6.29;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;23.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
26819;AMACIANTE ROUPAS FOFO CONCENTRADO 500ML TRADICIONAL;UN;6.29;3.98;2019-04-25 00:00:00.000;2019-04-30 23:59:59.000;23.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
18700;AMACIANTE ROUPAS FOFO SUPER CONC 500ML CHEIRINHO DE INFANCIA;UN;6.29;3.98;2019-04-25 00:00:00.000;2019-04-30 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5381;AMACIANTE ROUPAS MINUANO 2L CLASSICO CARINHO (AZUL);UN;7.99;4.49;2019-08-29 00:00:00.000;2019-09-03 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5380;AMACIANTE ROUPAS MINUANO 2L FLOR ALGODAO ORQ (BRANCO);UN;7.99;4.49;2019-08-29 00:00:00.000;2019-09-03 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
25060;AMACIANTE ROUPAS MINUANO 2L LAVANDA E BAUNILHA;UN;7.99;4.49;2019-08-29 00:00:00.000;2019-09-03 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5382;AMACIANTE ROUPAS MINUANO 2L PETALAS ROSAS (ROSA);UN;7.99;4.49;2019-08-29 00:00:00.000;2019-09-03 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5388;AMACIANTE ROUPAS MON BIJOU 2L BABY;UN;7.99;5.99;2020-02-27 00:00:00.000;2020-03-03 23:59:59.000;84.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5389;AMACIANTE ROUPAS MON BIJOU 2L HARMONIA (ROSA);UN;7.99;5.99;2020-02-27 00:00:00.000;2020-03-03 23:59:59.000;25.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
20373;AMACIANTE ROUPAS MON BIJOU 2L INTENSE;UN;7.99;5.99;2020-02-27 00:00:00.000;2020-03-03 23:59:59.000;66.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5390;AMACIANTE ROUPAS MON BIJOU 2L MAGIA;UN;7.99;5.99;2020-02-27 00:00:00.000;2020-03-03 23:59:59.000;89.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5391;AMACIANTE ROUPAS MON BIJOU 2L NATUREZA;UN;7.99;5.99;2020-02-27 00:00:00.000;2020-03-03 23:59:59.000;131.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
5392;AMACIANTE ROUPAS MON BIJOU 2L PUREZA;UN;7.99;5.99;2020-02-27 00:00:00.000;2020-03-03 23:59:59.000;84.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
18892;AMACIANTE ROUPAS MON BIJOU 5L ENCANTOS DA NATUREZA;UN;14.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
18282;AMACIANTE ROUPAS MON BIJOU 5L MAGIA;UN;14.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
18284;AMACIANTE ROUPAS MON BIJOU 5L PUREZA;UN;14.98;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
35090;AMACIANTE ROUPAS QBOA 2L ALEGRIA;UN;6.99;5.69;2019-10-10 00:00:00.000;2019-10-15 23:59:59.000;11.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
25009;AMACIANTE ROUPAS QBOA 2L CARINHO;UN;6.99;5.69;2019-10-10 00:00:00.000;2019-10-15 23:59:59.000;21.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
16944;AMACIANTE ROUPAS QBOA 2L DELICADEZA BRANCO;UN;6.99;5.69;2019-10-10 00:00:00.000;2019-10-15 23:59:59.000;16.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
25010;AMACIANTE ROUPAS QBOA 2L HARMONIA;UN;6.99;5.69;2019-10-10 00:00:00.000;2019-10-15 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
25011;AMACIANTE ROUPAS QBOA 2L TERNURA;UN;6.99;5.69;2019-10-10 00:00:00.000;2019-10-15 23:59:59.000;23.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
16901;AMACIANTE ROUPAS QBOA 5L CARINHO;UN;15.98;12.99;2020-01-30 00:00:00.000;2020-02-04 23:59:59.000;57.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
18413;AMACIANTE ROUPAS QBOA 5L DELICADEZA;UN;15.98;12.99;2020-01-30 00:00:00.000;2020-02-04 23:59:59.000;10.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
18414;AMACIANTE ROUPAS QBOA 5L TERNURA;UN;15.98;12.99;2020-01-30 00:00:00.000;2020-02-04 23:59:59.000;33.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
14324;AMACIANTE ROUPAS RUTH BABY 1L ALOE VERA AZUL;UN;6.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;4.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
14325;AMACIANTE ROUPAS RUTH BABY 1L AMENDOAS DOCE BRANCO;UN;6.99;0.00;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;2.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
40652;AMACIANTE ROUPAS TEIU 2L AMARELO ALEGRIA;UN;6.29;4.49;2020-01-16 00:00:00.000;2020-01-21 23:59:59.000;19.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
39101;AMACIANTE ROUPAS TEIU 2L AZUL CARINHO;UN;6.29;4.49;2020-01-16 00:00:00.000;2020-01-21 23:59:59.000;62.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
39579;AMACIANTE ROUPAS TEIU 2L BRANCO HARMONIA;UN;6.29;4.49;2020-01-16 00:00:00.000;2020-01-21 23:59:59.000;33.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
39581;AMACIANTE ROUPAS TEIU 2L ROSA AMOR;UN;6.29;4.49;2020-01-16 00:00:00.000;2020-01-21 23:59:59.000;34.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
38805;AMACIANTE ROUPAS TEIU 5L CARINHO AZUL;UN;13.99;9.98;2019-09-19 00:00:00.000;2019-09-24 23:59:59.000;34.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
18399;AMACIANTE ROUPAS TUFF 2L ALOE VERA;UN;5.29;3.99;2020-03-12 00:00:00.000;2020-03-17 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
41448;AMACIANTE ROUPAS TUFF 2L AZUL;UN;5.29;3.99;2020-03-12 00:00:00.000;2020-03-17 23:59:59.000;1.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
18398;AMACIANTE ROUPAS TUFF 2L ROSA;UN;5.29;3.99;2020-03-12 00:00:00.000;2020-03-17 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
18393;AMACIANTE ROUPAS TUFF 5L ALOE VERA;UN;13.99;10.89;2018-12-13 00:00:00.000;2018-12-18 23:59:59.000;1.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
18394;AMACIANTE ROUPAS TUFF 5L PLUS AZUL;UN;13.99;10.89;2018-12-13 00:00:00.000;2018-12-18 23:59:59.000;0.000;10.01.03;AMACIANTE DE ROUPA                                                                                  
